,PurchaseID,ProductID,SupplierID,TimeID,BranchID,UnitQuantity,UnitPrice,UnitTotal
9733,2435,23,5,2435,400,24,43.34,1040.16
9734,2436,27,8,2436,390,15,245.54,3683.1
9735,2436,2,1,2436,390,21,2.3,48.3
9736,2436,6,1,2436,390,20,3.25,65.0
9737,2436,3,1,2436,390,21,6.0,126.0
9738,2436,5,1,2436,390,18,0.75,13.5
9739,2437,10,2,2437,60,5,12.34,61.7
9740,2437,1,1,2437,60,8,3.75,30.0
9741,2437,29,10,2437,60,23,105.5,2426.5
9742,2438,20,4,2438,193,22,111.87,2461.1400000000003
9743,2438,20,4,2438,193,13,111.87,1454.31
9744,2438,25,7,2438,193,18,76.67,1380.06
9745,2438,16,2,2438,193,13,45.0,585.0
9746,2438,21,4,2438,193,15,175.56,2633.4
9747,2438,11,2,2438,193,9,9.98,89.82000000000001
9748,2439,13,2,2439,146,17,1.75,29.75
9749,2439,25,7,2439,146,23,76.67,1763.41
9750,2439,11,2,2439,146,18,9.98,179.64000000000001
9751,2439,4,1,2439,146,8,0.75,6.0
9752,2440,19,4,2440,176,6,145.34,872.04
9753,2440,3,1,2440,176,25,6.0,150.0
9754,2440,20,4,2440,176,1,111.87,111.87
9755,2440,27,8,2440,176,7,245.54,1718.78
9756,2440,8,1,2440,176,18,2.54,45.72
9757,2441,6,1,2441,275,1,3.25,3.25
9758,2441,7,1,2441,275,2,1.75,3.5
9759,2441,13,2,2441,275,21,1.75,36.75
9760,2441,5,1,2441,275,22,0.75,16.5
9761,2441,30,10,2441,275,1,85.5,85.5
9762,2442,15,2,2442,287,15,23.45,351.75
9763,2442,20,4,2442,287,2,111.87,223.74
9764,2442,29,10,2442,287,19,105.5,2004.5
9765,2442,2,1,2442,287,6,2.3,13.799999999999999
9766,2443,2,1,2443,43,24,2.3,55.199999999999996
9767,2444,28,9,2444,206,13,225.53,2931.89
9768,2444,3,1,2444,206,6,6.0,36.0
9769,2444,5,1,2444,206,13,0.75,9.75
9770,2444,29,10,2444,206,6,105.5,633.0
9771,2444,10,2,2444,206,13,12.34,160.42
9772,2445,13,2,2445,118,21,1.75,36.75
9773,2446,8,1,2446,392,11,2.54,27.94
9774,2446,1,1,2446,392,20,3.75,75.0
9775,2446,15,2,2446,392,10,23.45,234.5
9776,2447,13,2,2447,95,25,1.75,43.75
9777,2447,30,10,2447,95,25,85.5,2137.5
9778,2447,30,10,2447,95,25,85.5,2137.5
9779,2447,12,2,2447,95,25,13.56,339.0
9780,2447,18,3,2447,95,1,123.4,123.4
9781,2447,16,2,2447,95,13,45.0,585.0
9782,2447,29,10,2447,95,6,105.5,633.0
9783,2448,5,1,2448,353,11,0.75,8.25
9784,2448,24,6,2448,353,22,89.67,1972.74
9785,2448,13,2,2448,353,2,1.75,3.5
9786,2448,1,1,2448,353,22,3.75,82.5
9787,2448,8,1,2448,353,11,2.54,27.94
9788,2448,23,5,2448,353,17,43.34,736.7800000000001
9789,2448,17,3,2448,353,2,67.87,135.74
9790,2449,12,2,2449,379,16,13.56,216.96
9791,2449,24,6,2449,379,9,89.67,807.03
9792,2449,17,3,2449,379,16,67.87,1085.92
9793,2450,6,1,2450,317,18,3.25,58.5
9794,2450,22,5,2450,317,13,45.24,588.12
9795,2451,13,2,2451,212,6,1.75,10.5
9796,2451,3,1,2451,212,3,6.0,18.0
9797,2451,16,2,2451,212,11,45.0,495.0
9798,2452,2,1,2452,92,13,2.3,29.9
9799,2452,26,7,2452,92,6,98.89,593.34
9800,2453,13,2,2453,114,17,1.75,29.75
9801,2453,14,2,2453,114,21,23.45,492.45
9802,2453,23,5,2453,114,2,43.34,86.68
9803,2453,5,1,2453,114,13,0.75,9.75
9804,2453,22,5,2453,114,19,45.24,859.5600000000001
9805,2453,20,4,2453,114,7,111.87,783.09
9806,2453,23,5,2453,114,15,43.34,650.1
9807,2454,4,1,2454,144,8,0.75,6.0
9808,2454,12,2,2454,144,4,13.56,54.24
9809,2454,1,1,2454,144,22,3.75,82.5
9810,2454,29,10,2454,144,22,105.5,2321.0
9811,2454,18,3,2454,144,18,123.4,2221.2000000000003
9812,2454,1,1,2454,144,23,3.75,86.25
9813,2455,11,2,2455,302,6,9.98,59.88
9814,2455,20,4,2455,302,25,111.87,2796.75
9815,2455,20,4,2455,302,2,111.87,223.74
9816,2455,17,3,2455,302,6,67.87,407.22
9817,2455,29,10,2455,302,12,105.5,1266.0
9818,2456,19,4,2456,313,3,145.34,436.02
9819,2456,19,4,2456,313,17,145.34,2470.78
9820,2456,24,6,2456,313,18,89.67,1614.06
9821,2456,20,4,2456,313,25,111.87,2796.75
9822,2456,16,2,2456,313,5,45.0,225.0
9823,2456,5,1,2456,313,1,0.75,0.75
9824,2457,24,6,2457,340,4,89.67,358.68
9825,2457,24,6,2457,340,19,89.67,1703.73
9826,2458,11,2,2458,19,5,9.98,49.900000000000006
9827,2458,25,7,2458,19,8,76.67,613.36
9828,2458,20,4,2458,19,3,111.87,335.61
9829,2458,21,4,2458,19,25,175.56,4389.0
9830,2459,2,1,2459,191,22,2.3,50.599999999999994
9831,2460,5,1,2460,341,18,0.75,13.5
9832,2460,24,6,2460,341,3,89.67,269.01
9833,2460,20,4,2460,341,15,111.87,1678.0500000000002
9834,2460,2,1,2460,341,16,2.3,36.8
9835,2460,20,4,2460,341,18,111.87,2013.66
9836,2460,13,2,2460,341,14,1.75,24.5
9837,2460,7,1,2460,341,4,1.75,7.0
9838,2461,8,1,2461,36,12,2.54,30.48
9839,2461,11,2,2461,36,1,9.98,9.98
9840,2461,24,6,2461,36,17,89.67,1524.39
9841,2461,12,2,2461,36,19,13.56,257.64
9842,2461,21,4,2461,36,17,175.56,2984.52
9843,2462,27,8,2462,13,10,245.54,2455.4
9844,2462,28,9,2462,13,25,225.53,5638.25
9845,2462,18,3,2462,13,16,123.4,1974.4
9846,2462,3,1,2462,13,16,6.0,96.0
9847,2462,17,3,2462,13,16,67.87,1085.92
9848,2462,22,5,2462,13,9,45.24,407.16
9849,2462,30,10,2462,13,13,85.5,1111.5
9850,2463,9,1,2463,189,7,3.67,25.689999999999998
9851,2463,3,1,2463,189,4,6.0,24.0
9852,2463,24,6,2463,189,3,89.67,269.01
9853,2463,2,1,2463,189,9,2.3,20.7
9854,2463,15,2,2463,189,15,23.45,351.75
9855,2464,17,3,2464,275,24,67.87,1628.88
9856,2464,3,1,2464,275,3,6.0,18.0
9857,2464,22,5,2464,275,23,45.24,1040.52
9858,2464,9,1,2464,275,18,3.67,66.06
9859,2464,8,1,2464,275,18,2.54,45.72
9860,2465,8,1,2465,105,18,2.54,45.72
9861,2465,30,10,2465,105,8,85.5,684.0
9862,2465,28,9,2465,105,21,225.53,4736.13
9863,2465,4,1,2465,105,2,0.75,1.5
9864,2465,25,7,2465,105,16,76.67,1226.72
9865,2465,23,5,2465,105,20,43.34,866.8000000000001
9866,2466,13,2,2466,381,9,1.75,15.75
9867,2466,8,1,2466,381,5,2.54,12.7
9868,2466,23,5,2466,381,12,43.34,520.08
9869,2466,17,3,2466,381,11,67.87,746.57
9870,2466,21,4,2466,381,9,175.56,1580.04
9871,2466,2,1,2466,381,14,2.3,32.199999999999996
9872,2467,28,9,2467,296,12,225.53,2706.36
9873,2467,16,2,2467,296,2,45.0,90.0
9874,2467,15,2,2467,296,2,23.45,46.9
9875,2468,8,1,2468,337,11,2.54,27.94
9876,2468,27,8,2468,337,23,245.54,5647.42
9877,2468,16,2,2468,337,2,45.0,90.0
9878,2468,29,10,2468,337,4,105.5,422.0
9879,2468,11,2,2468,337,25,9.98,249.5
9880,2468,14,2,2468,337,15,23.45,351.75
9881,2469,9,1,2469,220,10,3.67,36.7
9882,2469,30,10,2469,220,14,85.5,1197.0
9883,2470,20,4,2470,261,7,111.87,783.09
9884,2470,14,2,2470,261,10,23.45,234.5
9885,2470,11,2,2470,261,18,9.98,179.64000000000001
9886,2470,21,4,2470,261,15,175.56,2633.4
9887,2470,10,2,2470,261,11,12.34,135.74
9888,2470,4,1,2470,261,23,0.75,17.25
9889,2470,27,8,2470,261,13,245.54,3192.02
9890,2471,14,2,2471,286,25,23.45,586.25
9891,2471,15,2,2471,286,2,23.45,46.9
9892,2472,12,2,2472,65,20,13.56,271.2
9893,2472,16,2,2472,65,19,45.0,855.0
9894,2472,23,5,2472,65,14,43.34,606.76
9895,2473,20,4,2473,299,14,111.87,1566.18
9896,2473,22,5,2473,299,5,45.24,226.20000000000002
9897,2473,30,10,2473,299,23,85.5,1966.5
9898,2473,19,4,2473,299,16,145.34,2325.44
9899,2474,27,8,2474,107,13,245.54,3192.02
9900,2474,9,1,2474,107,7,3.67,25.689999999999998
9901,2474,25,7,2474,107,18,76.67,1380.06
9902,2474,24,6,2474,107,12,89.67,1076.04
9903,2475,3,1,2475,391,19,6.0,114.0
9904,2475,13,2,2475,391,22,1.75,38.5
9905,2475,9,1,2475,391,22,3.67,80.74
9906,2475,10,2,2475,391,22,12.34,271.48
9907,2475,10,2,2475,391,11,12.34,135.74
9908,2475,8,1,2475,391,15,2.54,38.1
9909,2476,22,5,2476,265,15,45.24,678.6
9910,2476,4,1,2476,265,3,0.75,2.25
9911,2476,4,1,2476,265,14,0.75,10.5
9912,2476,13,2,2476,265,18,1.75,31.5
9913,2476,18,3,2476,265,17,123.4,2097.8
9914,2476,13,2,2476,265,12,1.75,21.0
9915,2477,12,2,2477,313,15,13.56,203.4
9916,2477,12,2,2477,313,9,13.56,122.04
9917,2477,30,10,2477,313,16,85.5,1368.0
9918,2478,12,2,2478,251,17,13.56,230.52
9919,2478,2,1,2478,251,13,2.3,29.9
9920,2478,3,1,2478,251,6,6.0,36.0
9921,2478,29,10,2478,251,5,105.5,527.5
9922,2479,23,5,2479,202,25,43.34,1083.5
9923,2479,17,3,2479,202,10,67.87,678.7
9924,2479,12,2,2479,202,12,13.56,162.72
9925,2479,5,1,2479,202,16,0.75,12.0
9926,2479,16,2,2479,202,23,45.0,1035.0
9927,2479,14,2,2479,202,7,23.45,164.15
9928,2480,22,5,2480,84,18,45.24,814.32
9929,2481,15,2,2481,210,19,23.45,445.55
9930,2481,24,6,2481,210,18,89.67,1614.06
9931,2481,23,5,2481,210,16,43.34,693.44
9932,2481,20,4,2481,210,24,111.87,2684.88
9933,2481,29,10,2481,210,8,105.5,844.0
9934,2481,19,4,2481,210,25,145.34,3633.5
9935,2481,15,2,2481,210,7,23.45,164.15
9936,2482,11,2,2482,328,22,9.98,219.56
9937,2482,18,3,2482,328,12,123.4,1480.8000000000002
9938,2483,4,1,2483,95,14,0.75,10.5
9939,2483,30,10,2483,95,7,85.5,598.5
9940,2483,1,1,2483,95,5,3.75,18.75
9941,2483,30,10,2483,95,19,85.5,1624.5
9942,2483,3,1,2483,95,23,6.0,138.0
9943,2483,4,1,2483,95,7,0.75,5.25
9944,2484,12,2,2484,198,10,13.56,135.6
9945,2484,11,2,2484,198,9,9.98,89.82000000000001
9946,2484,23,5,2484,198,16,43.34,693.44
9947,2484,16,2,2484,198,22,45.0,990.0
9948,2484,21,4,2484,198,3,175.56,526.6800000000001
9949,2485,26,7,2485,333,1,98.89,98.89
9950,2485,25,7,2485,333,18,76.67,1380.06
9951,2485,25,7,2485,333,24,76.67,1840.08
9952,2485,18,3,2485,333,4,123.4,493.6
9953,2486,7,1,2486,337,22,1.75,38.5
9954,2486,20,4,2486,337,11,111.87,1230.5700000000002
9955,2486,18,3,2486,337,15,123.4,1851.0
9956,2486,12,2,2486,337,14,13.56,189.84
9957,2486,29,10,2486,337,4,105.5,422.0
9958,2486,20,4,2486,337,8,111.87,894.96
9959,2486,16,2,2486,337,15,45.0,675.0
9960,2487,22,5,2487,249,19,45.24,859.5600000000001
9961,2487,3,1,2487,249,14,6.0,84.0
9962,2487,18,3,2487,249,8,123.4,987.2
9963,2487,15,2,2487,249,3,23.45,70.35
9964,2488,26,7,2488,49,17,98.89,1681.13
9965,2488,30,10,2488,49,12,85.5,1026.0
9966,2489,5,1,2489,224,6,0.75,4.5
9967,2489,11,2,2489,224,25,9.98,249.5
9968,2489,17,3,2489,224,13,67.87,882.3100000000001
9969,2490,8,1,2490,374,10,2.54,25.4
9970,2490,22,5,2490,374,20,45.24,904.8000000000001
9971,2490,30,10,2490,374,8,85.5,684.0
9972,2490,23,5,2490,374,17,43.34,736.7800000000001
9973,2491,9,1,2491,270,5,3.67,18.35
9974,2491,23,5,2491,270,24,43.34,1040.16
9975,2492,6,1,2492,222,12,3.25,39.0
9976,2492,10,2,2492,222,11,12.34,135.74
9977,2493,20,4,2493,147,11,111.87,1230.5700000000002
9978,2493,10,2,2493,147,12,12.34,148.07999999999998
9979,2493,17,3,2493,147,6,67.87,407.22
9980,2494,22,5,2494,143,3,45.24,135.72
9981,2494,9,1,2494,143,11,3.67,40.37
9982,2494,9,1,2494,143,15,3.67,55.05
9983,2494,11,2,2494,143,7,9.98,69.86
9984,2494,4,1,2494,143,21,0.75,15.75
9985,2494,13,2,2494,143,14,1.75,24.5
9986,2495,28,9,2495,176,24,225.53,5412.72
9987,2495,23,5,2495,176,23,43.34,996.82
9988,2495,30,10,2495,176,24,85.5,2052.0
9989,2495,12,2,2495,176,24,13.56,325.44
9990,2495,7,1,2495,176,22,1.75,38.5
9991,2495,14,2,2495,176,20,23.45,469.0
9992,2495,10,2,2495,176,13,12.34,160.42
9993,2496,29,10,2496,254,23,105.5,2426.5
9994,2496,20,4,2496,254,21,111.87,2349.27
9995,2496,21,4,2496,254,19,175.56,3335.64
9996,2496,3,1,2496,254,22,6.0,132.0
9997,2497,4,1,2497,48,19,0.75,14.25
9998,2498,29,10,2498,10,21,105.5,2215.5
9999,2499,16,2,2499,48,14,45.0,630.0
10000,2499,8,1,2499,48,25,2.54,63.5
10001,2499,27,8,2499,48,17,245.54,4174.18
10002,2500,30,10,2500,310,4,85.5,342.0
10003,2500,29,10,2500,310,19,105.5,2004.5
10004,2500,18,3,2500,310,15,123.4,1851.0
10005,2500,14,2,2500,310,6,23.45,140.7
10006,2500,20,4,2500,310,16,111.87,1789.92
10007,2500,26,7,2500,310,17,98.89,1681.13
10008,2501,26,7,2501,322,12,98.89,1186.68
10009,2501,21,4,2501,322,17,175.56,2984.52
10010,2501,21,4,2501,322,22,175.56,3862.32
10011,2501,5,1,2501,322,18,0.75,13.5
10012,2502,13,2,2502,379,1,1.75,1.75
10013,2503,4,1,2503,24,14,0.75,10.5
10014,2503,3,1,2503,24,22,6.0,132.0
10015,2503,11,2,2503,24,5,9.98,49.900000000000006
10016,2503,18,3,2503,24,21,123.4,2591.4
10017,2503,21,4,2503,24,13,175.56,2282.28
10018,2504,10,2,2504,373,8,12.34,98.72
10019,2504,17,3,2504,373,11,67.87,746.57
10020,2504,30,10,2504,373,23,85.5,1966.5
10021,2505,1,1,2505,298,12,3.75,45.0
10022,2505,24,6,2505,298,15,89.67,1345.05
10023,2505,27,8,2505,298,7,245.54,1718.78
10024,2506,16,2,2506,255,23,45.0,1035.0
10025,2507,20,4,2507,28,9,111.87,1006.83
10026,2507,18,3,2507,28,12,123.4,1480.8000000000002
10027,2507,10,2,2507,28,3,12.34,37.019999999999996
10028,2507,17,3,2507,28,2,67.87,135.74
10029,2507,13,2,2507,28,20,1.75,35.0
10030,2507,19,4,2507,28,1,145.34,145.34
10031,2508,27,8,2508,347,9,245.54,2209.86
10032,2508,26,7,2508,347,20,98.89,1977.8
10033,2508,18,3,2508,347,18,123.4,2221.2000000000003
10034,2508,25,7,2508,347,23,76.67,1763.41
10035,2508,8,1,2508,347,8,2.54,20.32
10036,2509,9,1,2509,308,8,3.67,29.36
10037,2509,24,6,2509,308,9,89.67,807.03
10038,2509,25,7,2509,308,11,76.67,843.37
10039,2510,16,2,2510,224,19,45.0,855.0
10040,2510,17,3,2510,224,25,67.87,1696.75
10041,2510,22,5,2510,224,9,45.24,407.16
10042,2510,16,2,2510,224,14,45.0,630.0
10043,2511,29,10,2511,48,22,105.5,2321.0
10044,2511,9,1,2511,48,13,3.67,47.71
10045,2512,4,1,2512,277,16,0.75,12.0
10046,2512,30,10,2512,277,18,85.5,1539.0
10047,2512,20,4,2512,277,21,111.87,2349.27
10048,2512,2,1,2512,277,7,2.3,16.099999999999998
10049,2512,30,10,2512,277,1,85.5,85.5
10050,2512,13,2,2512,277,12,1.75,21.0
10051,2512,23,5,2512,277,9,43.34,390.06000000000006
10052,2513,16,2,2513,53,22,45.0,990.0
10053,2513,7,1,2513,53,22,1.75,38.5
10054,2513,17,3,2513,53,2,67.87,135.74
10055,2513,17,3,2513,53,23,67.87,1561.0100000000002
10056,2513,22,5,2513,53,23,45.24,1040.52
10057,2513,8,1,2513,53,12,2.54,30.48
10058,2513,13,2,2513,53,10,1.75,17.5
10059,2514,2,1,2514,170,4,2.3,9.2
10060,2515,16,2,2515,47,20,45.0,900.0
10061,2515,20,4,2515,47,23,111.87,2573.01
10062,2515,11,2,2515,47,17,9.98,169.66
10063,2515,2,1,2515,47,4,2.3,9.2
10064,2515,9,1,2515,47,14,3.67,51.379999999999995
10065,2516,24,6,2516,304,15,89.67,1345.05
10066,2516,22,5,2516,304,17,45.24,769.08
10067,2516,10,2,2516,304,7,12.34,86.38
10068,2516,16,2,2516,304,17,45.0,765.0
10069,2516,12,2,2516,304,15,13.56,203.4
10070,2516,27,8,2516,304,17,245.54,4174.18
10071,2516,18,3,2516,304,8,123.4,987.2
10072,2517,20,4,2517,138,15,111.87,1678.0500000000002
10073,2517,10,2,2517,138,1,12.34,12.34
10074,2517,13,2,2517,138,10,1.75,17.5
10075,2518,23,5,2518,253,1,43.34,43.34
10076,2518,17,3,2518,253,22,67.87,1493.14
10077,2519,4,1,2519,222,24,0.75,18.0
10078,2520,5,1,2520,263,10,0.75,7.5
10079,2520,14,2,2520,263,23,23.45,539.35
10080,2520,21,4,2520,263,25,175.56,4389.0
10081,2520,20,4,2520,263,23,111.87,2573.01
10082,2521,10,2,2521,220,22,12.34,271.48
10083,2522,3,1,2522,72,13,6.0,78.0
10084,2522,19,4,2522,72,18,145.34,2616.12
10085,2522,8,1,2522,72,17,2.54,43.18
10086,2523,5,1,2523,58,15,0.75,11.25
10087,2523,25,7,2523,58,13,76.67,996.71
10088,2523,13,2,2523,58,21,1.75,36.75
10089,2524,5,1,2524,363,3,0.75,2.25
10090,2524,25,7,2524,363,21,76.67,1610.07
10091,2524,26,7,2524,363,13,98.89,1285.57
10092,2524,25,7,2524,363,7,76.67,536.69
10093,2525,16,2,2525,27,24,45.0,1080.0
10094,2525,30,10,2525,27,12,85.5,1026.0
10095,2525,1,1,2525,27,15,3.75,56.25
10096,2525,8,1,2525,27,3,2.54,7.62
10097,2526,30,10,2526,350,5,85.5,427.5
10098,2526,19,4,2526,350,22,145.34,3197.48
10099,2526,23,5,2526,350,12,43.34,520.08
10100,2526,2,1,2526,350,8,2.3,18.4
10101,2526,3,1,2526,350,23,6.0,138.0
10102,2526,26,7,2526,350,9,98.89,890.01
10103,2526,22,5,2526,350,16,45.24,723.84
10104,2527,27,8,2527,347,22,245.54,5401.88
10105,2527,13,2,2527,347,11,1.75,19.25
10106,2527,14,2,2527,347,21,23.45,492.45
10107,2527,28,9,2527,347,2,225.53,451.06
10108,2527,10,2,2527,347,14,12.34,172.76
10109,2527,22,5,2527,347,11,45.24,497.64000000000004
10110,2527,19,4,2527,347,25,145.34,3633.5
10111,2528,21,4,2528,32,17,175.56,2984.52
10112,2528,29,10,2528,32,5,105.5,527.5
10113,2528,21,4,2528,32,1,175.56,175.56
10114,2528,8,1,2528,32,4,2.54,10.16
10115,2528,29,10,2528,32,17,105.5,1793.5
10116,2528,7,1,2528,32,24,1.75,42.0
10117,2528,25,7,2528,32,10,76.67,766.7
10118,2529,6,1,2529,204,8,3.25,26.0
10119,2530,26,7,2530,166,1,98.89,98.89
10120,2530,3,1,2530,166,10,6.0,60.0
10121,2531,22,5,2531,323,2,45.24,90.48
10122,2531,14,2,2531,323,16,23.45,375.2
10123,2531,22,5,2531,323,1,45.24,45.24
10124,2531,3,1,2531,323,17,6.0,102.0
10125,2531,4,1,2531,323,2,0.75,1.5
10126,2532,28,9,2532,149,20,225.53,4510.6
10127,2533,8,1,2533,117,8,2.54,20.32
10128,2534,3,1,2534,221,13,6.0,78.0
10129,2534,18,3,2534,221,8,123.4,987.2
10130,2534,19,4,2534,221,22,145.34,3197.48
10131,2534,29,10,2534,221,7,105.5,738.5
10132,2534,20,4,2534,221,24,111.87,2684.88
10133,2534,8,1,2534,221,17,2.54,43.18
10134,2534,22,5,2534,221,4,45.24,180.96
10135,2535,10,2,2535,150,3,12.34,37.019999999999996
10136,2535,27,8,2535,150,24,245.54,5892.96
10137,2535,17,3,2535,150,8,67.87,542.96
10138,2535,19,4,2535,150,12,145.34,1744.08
10139,2535,21,4,2535,150,9,175.56,1580.04
10140,2535,17,3,2535,150,2,67.87,135.74
10141,2535,29,10,2535,150,22,105.5,2321.0
10142,2536,15,2,2536,133,2,23.45,46.9
10143,2537,6,1,2537,158,16,3.25,52.0
10144,2537,12,2,2537,158,14,13.56,189.84
10145,2537,15,2,2537,158,22,23.45,515.9
10146,2537,30,10,2537,158,24,85.5,2052.0
10147,2537,28,9,2537,158,8,225.53,1804.24
10148,2538,21,4,2538,39,13,175.56,2282.28
10149,2538,19,4,2538,39,10,145.34,1453.4
10150,2538,11,2,2538,39,5,9.98,49.900000000000006
10151,2538,25,7,2538,39,4,76.67,306.68
10152,2538,26,7,2538,39,20,98.89,1977.8
10153,2538,25,7,2538,39,2,76.67,153.34
10154,2539,3,1,2539,271,1,6.0,6.0
10155,2539,12,2,2539,271,7,13.56,94.92
10156,2539,12,2,2539,271,17,13.56,230.52
10157,2539,29,10,2539,271,2,105.5,211.0
10158,2539,8,1,2539,271,4,2.54,10.16
10159,2539,11,2,2539,271,19,9.98,189.62
10160,2539,13,2,2539,271,19,1.75,33.25
10161,2540,12,2,2540,196,7,13.56,94.92
10162,2540,25,7,2540,196,24,76.67,1840.08
10163,2540,11,2,2540,196,16,9.98,159.68
10164,2540,16,2,2540,196,21,45.0,945.0
10165,2540,16,2,2540,196,13,45.0,585.0
10166,2540,12,2,2540,196,1,13.56,13.56
10167,2541,23,5,2541,281,9,43.34,390.06000000000006
10168,2541,17,3,2541,281,22,67.87,1493.14
10169,2541,7,1,2541,281,22,1.75,38.5
10170,2541,24,6,2541,281,4,89.67,358.68
10171,2542,9,1,2542,105,11,3.67,40.37
10172,2542,21,4,2542,105,23,175.56,4037.88
10173,2543,2,1,2543,173,20,2.3,46.0
10174,2543,17,3,2543,173,18,67.87,1221.66
10175,2543,19,4,2543,173,13,145.34,1889.42
10176,2543,28,9,2543,173,20,225.53,4510.6
10177,2544,5,1,2544,107,7,0.75,5.25
10178,2544,19,4,2544,107,7,145.34,1017.38
10179,2545,11,2,2545,128,4,9.98,39.92
10180,2545,21,4,2545,128,19,175.56,3335.64
10181,2545,17,3,2545,128,21,67.87,1425.27
10182,2545,6,1,2545,128,14,3.25,45.5
10183,2545,28,9,2545,128,19,225.53,4285.07
10184,2546,9,1,2546,221,1,3.67,3.67
10185,2546,9,1,2546,221,2,3.67,7.34
10186,2546,8,1,2546,221,14,2.54,35.56
10187,2547,16,2,2547,10,22,45.0,990.0
10188,2547,27,8,2547,10,25,245.54,6138.5
10189,2547,27,8,2547,10,5,245.54,1227.7
10190,2547,9,1,2547,10,24,3.67,88.08
10191,2547,29,10,2547,10,20,105.5,2110.0
10192,2548,15,2,2548,284,17,23.45,398.65
10193,2548,16,2,2548,284,4,45.0,180.0
10194,2548,21,4,2548,284,13,175.56,2282.28
10195,2548,14,2,2548,284,22,23.45,515.9
10196,2548,4,1,2548,284,9,0.75,6.75
10197,2548,28,9,2548,284,20,225.53,4510.6
10198,2548,17,3,2548,284,8,67.87,542.96
10199,2549,28,9,2549,282,14,225.53,3157.42
10200,2549,30,10,2549,282,7,85.5,598.5
10201,2549,23,5,2549,282,8,43.34,346.72
10202,2550,15,2,2550,111,10,23.45,234.5
10203,2550,9,1,2550,111,11,3.67,40.37
10204,2550,13,2,2550,111,3,1.75,5.25
10205,2550,24,6,2550,111,1,89.67,89.67
10206,2550,25,7,2550,111,5,76.67,383.35
10207,2550,24,6,2550,111,18,89.67,1614.06
10208,2550,4,1,2550,111,9,0.75,6.75
10209,2551,30,10,2551,151,19,85.5,1624.5
10210,2552,15,2,2552,127,5,23.45,117.25
10211,2552,16,2,2552,127,25,45.0,1125.0
10212,2552,12,2,2552,127,22,13.56,298.32
10213,2552,7,1,2552,127,1,1.75,1.75
10214,2552,16,2,2552,127,10,45.0,450.0
10215,2552,18,3,2552,127,15,123.4,1851.0
10216,2552,13,2,2552,127,4,1.75,7.0
10217,2553,25,7,2553,216,12,76.67,920.04
10218,2553,7,1,2553,216,19,1.75,33.25
10219,2554,27,8,2554,262,2,245.54,491.08
10220,2554,28,9,2554,262,10,225.53,2255.3
10221,2554,21,4,2554,262,11,175.56,1931.16
10222,2554,4,1,2554,262,16,0.75,12.0
10223,2554,16,2,2554,262,7,45.0,315.0
10224,2554,16,2,2554,262,19,45.0,855.0
10225,2555,7,1,2555,234,10,1.75,17.5
10226,2555,9,1,2555,234,11,3.67,40.37
10227,2555,26,7,2555,234,9,98.89,890.01
10228,2556,4,1,2556,352,11,0.75,8.25
10229,2556,3,1,2556,352,18,6.0,108.0
10230,2556,12,2,2556,352,9,13.56,122.04
10231,2556,13,2,2556,352,24,1.75,42.0
10232,2557,14,2,2557,236,19,23.45,445.55
10233,2557,3,1,2557,236,4,6.0,24.0
10234,2558,27,8,2558,368,23,245.54,5647.42
10235,2558,11,2,2558,368,21,9.98,209.58
10236,2558,29,10,2558,368,12,105.5,1266.0
10237,2558,23,5,2558,368,11,43.34,476.74
10238,2558,7,1,2558,368,24,1.75,42.0
10239,2558,3,1,2558,368,22,6.0,132.0
10240,2559,20,4,2559,386,22,111.87,2461.1400000000003
10241,2559,15,2,2559,386,24,23.45,562.8
10242,2559,19,4,2559,386,19,145.34,2761.46
10243,2559,7,1,2559,386,3,1.75,5.25
10244,2560,13,2,2560,210,6,1.75,10.5
10245,2561,23,5,2561,263,3,43.34,130.02
10246,2561,7,1,2561,263,1,1.75,1.75
10247,2561,30,10,2561,263,25,85.5,2137.5
10248,2561,6,1,2561,263,13,3.25,42.25
10249,2561,12,2,2561,263,14,13.56,189.84
10250,2561,2,1,2561,263,13,2.3,29.9
10251,2561,1,1,2561,263,4,3.75,15.0
10252,2562,30,10,2562,233,16,85.5,1368.0
10253,2562,8,1,2562,233,17,2.54,43.18
10254,2562,18,3,2562,233,16,123.4,1974.4
10255,2562,20,4,2562,233,14,111.87,1566.18
10256,2563,8,1,2563,262,2,2.54,5.08
10257,2563,24,6,2563,262,2,89.67,179.34
10258,2563,20,4,2563,262,13,111.87,1454.31
10259,2563,3,1,2563,262,2,6.0,12.0
10260,2563,2,1,2563,262,2,2.3,4.6
10261,2563,10,2,2563,262,16,12.34,197.44
10262,2564,20,4,2564,326,3,111.87,335.61
10263,2564,22,5,2564,326,4,45.24,180.96
10264,2564,28,9,2564,326,18,225.53,4059.54
10265,2564,28,9,2564,326,3,225.53,676.59
10266,2564,13,2,2564,326,8,1.75,14.0
10267,2565,15,2,2565,165,14,23.45,328.3
10268,2565,17,3,2565,165,7,67.87,475.09000000000003
10269,2565,30,10,2565,165,8,85.5,684.0
10270,2565,19,4,2565,165,13,145.34,1889.42
10271,2565,21,4,2565,165,11,175.56,1931.16
10272,2566,20,4,2566,101,18,111.87,2013.66
10273,2566,4,1,2566,101,10,0.75,7.5
10274,2566,1,1,2566,101,17,3.75,63.75
10275,2566,6,1,2566,101,21,3.25,68.25
10276,2566,22,5,2566,101,2,45.24,90.48
