,SaleID,BranchID,Total,TimeID
4114,4115,36,118.2,14114
4115,4116,270,92.45,14115
4116,4117,317,102.75,14116
4117,4118,40,35.67,14117
4118,4119,267,51.0,14118
4119,4120,391,55.47,14119
4120,4121,302,152.43,14120
4121,4122,229,37.5,14121
4122,4123,274,115.87,14122
4123,4124,242,74.93,14123
4124,4125,373,4.98,14124
4125,4126,128,38.89,14125
4126,4127,139,91.55,14126
4127,4128,356,68.15,14127
4128,4129,129,44.37,14128
4129,4130,8,51.7,14129
4130,4131,99,95.93,14130
4131,4132,332,55.95,14131
4132,4133,128,83.82,14132
4133,4134,110,143.66,14133
4134,4135,328,74.37,14134
4135,4136,46,30.3,14135
4136,4137,119,20.25,14136
4137,4138,191,8.8,14137
4138,4139,371,121.06,14138
4139,4140,250,211.0,14139
4140,4141,197,31.0,14140
4141,4142,49,29.58,14141
4142,4143,153,69.21000000000001,14142
4143,4144,323,4.5,14143
4144,4145,129,19.39,14144
4145,4146,42,38.97,14145
4146,4147,8,47.18,14146
4147,4148,4,208.64000000000001,14147
4148,4149,242,46.25,14148
4149,4150,191,59.15,14149
4150,4151,133,106.13999999999999,14150
4151,4152,400,129.4,14151
4152,4153,66,156.22,14152
4153,4154,133,96.66,14153
4154,4155,67,212.63,14154
4155,4156,26,13.49,14155
4156,4157,113,77.62,14156
4157,4158,51,73.45,14157
4158,4159,318,46.5,14158
4159,4160,382,119.04,14159
4160,4161,282,128.7,14160
4161,4162,151,28.48,14161
4162,4163,389,51.0,14162
4163,4164,293,51.75,14163
4164,4165,334,162.61,14164
4165,4166,43,114.5,14165
4166,4167,317,78.65,14166
4167,4168,348,36.260000000000005,14167
4168,4169,378,51.72,14168
4169,4170,154,40.2,14169
4170,4171,192,40.25,14170
4171,4172,142,125.75,14171
4172,4173,165,130.31,14172
4173,4174,5,119.8,14173
4174,4175,124,53.96,14174
4175,4176,75,109.61999999999999,14175
4176,4177,214,132.44,14176
4177,4178,280,63.97,14177
4178,4179,26,121.77,14178
4179,4180,291,107.5,14179
4180,4181,156,257.03999999999996,14180
4181,4182,154,111.28,14181
4182,4183,235,122.98,14182
4183,4184,272,181.48000000000002,14183
4184,4185,308,103.94999999999999,14184
4185,4186,277,224.99,14185
4186,4187,9,104.95,14186
4187,4188,185,16.45,14187
4188,4189,20,128.99,14188
4189,4190,33,22.0,14189
4190,4191,305,44.37,14190
4191,4192,138,49.19,14191
4192,4193,224,66.66,14192
4193,4194,274,110.91,14193
4194,4195,143,72.53,14194
4195,4196,374,19.950000000000003,14195
4196,4197,265,113.31,14196
4197,4198,197,107.96,14197
4198,4199,252,150.79000000000002,14198
4199,4200,35,5.0,14199
4200,4201,341,92.8,14200
4201,4202,164,31.35,14201
4202,4203,335,66.95,14202
4203,4204,315,146.38,14203
4204,4205,84,79.45,14204
4205,4206,136,76.91,14205
4206,4207,352,16.5,14206
4207,4208,370,2.5,14207
4208,4209,191,69.55,14208
4209,4210,5,47.56,14209
4210,4211,143,120.83,14210
4211,4212,213,109.34,14211
4212,4213,11,155.89999999999998,14212
4213,4214,304,32.3,14213
4214,4215,243,50.46,14214
4215,4216,52,33.0,14215
4216,4217,150,129.85,14216
4217,4218,187,58.54,14217
4218,4219,78,140.32,14218
4219,4220,32,73.94999999999999,14219
4220,4221,365,68.02,14220
4221,4222,106,49.75,14221
4222,4223,345,43.349999999999994,14222
4223,4224,204,44.75,14223
4224,4225,290,42.0,14224
4225,4226,159,106.71000000000001,14225
4226,4227,321,94.12,14226
4227,4228,102,89.16,14227
4228,4229,215,192.62,14228
4229,4230,166,47.25,14229
4230,4231,85,114.0,14230
4231,4232,69,109.32,14231
4232,4233,391,68.13,14232
4233,4234,63,39.8,14233
4234,4235,70,124.44999999999999,14234
4235,4236,65,80.25,14235
4236,4237,143,128.95,14236
4237,4238,141,88.03,14237
4238,4239,65,12.0,14238
4239,4240,363,73.25,14239
4240,4241,116,128.25,14240
4241,4242,284,15.0,14241
4242,4243,167,46.5,14242
4243,4244,122,58.449999999999996,14243
4244,4245,28,129.57,14244
4245,4246,196,22.5,14245
4246,4247,388,50.51,14246
4247,4248,208,104.73,14247
4248,4249,138,163.53,14248
4249,4250,308,127.11,14249
4250,4251,392,87.55,14250
4251,4252,174,98.30000000000001,14251
4252,4253,125,103.41,14252
4253,4254,303,81.41,14253
4254,4255,237,69.0,14254
4255,4256,63,184.27,14255
4256,4257,124,52.45,14256
4257,4258,89,45.0,14257
4258,4259,319,13.5,14258
4259,4260,7,106.35,14259
4260,4261,90,32.980000000000004,14260
4261,4262,24,112.41,14261
4262,4263,1,38.93,14262
4263,4264,296,108.92000000000002,14263
4264,4265,169,55.25,14264
4265,4266,148,60.93,14265
4266,4267,88,85.17,14266
4267,4268,196,11.89,14267
4268,4269,13,82.65,14268
4269,4270,266,94.41,14269
4270,4271,225,4.5,14270
4271,4272,35,185.66,14271
4272,4273,157,9.96,14272
4273,4274,369,122.19999999999999,14273
4274,4275,333,156.82,14274
4275,4276,369,175.38,14275
4276,4277,21,114.64999999999999,14276
4277,4278,132,99.74000000000001,14277
4278,4279,198,50.8,14278
4279,4280,312,138.3,14279
4280,4281,322,95.58,14280
4281,4282,7,27.55,14281
4282,4283,191,33.160000000000004,14282
4283,4284,316,30.0,14283
4284,4285,276,59.95,14284
4285,4286,304,101.1,14285
4286,4287,53,82.78999999999999,14286
4287,4288,265,6.25,14287
4288,4289,127,67.27,14288
4289,4290,317,35.15,14289
4290,4291,185,82.99000000000001,14290
4291,4292,225,72.07999999999998,14291
4292,4293,277,35.39,14292
4293,4294,234,60.74,14293
4294,4295,82,44.980000000000004,14294
4295,4296,301,36.99,14295
4296,4297,51,190.47,14296
4297,4298,373,142.44,14297
4298,4299,256,26.25,14298
4299,4300,125,100.44,14299
4300,4301,297,73.94999999999999,14300
4301,4302,362,9.96,14301
4302,4303,132,151.4,14302
4303,4304,332,37.5,14303
4304,4305,257,140.79999999999998,14304
4305,4306,8,98.44,14305
4306,4307,291,112.3,14306
4307,4308,263,35.25,14307
4308,4309,325,20.98,14308
4309,4310,150,137.5,14309
4310,4311,203,45.07,14310
4311,4312,9,9.95,14311
4312,4313,220,45.519999999999996,14312
4313,4314,222,145.60999999999999,14313
4314,4315,331,97.23,14314
4315,4316,347,59.16,14315
4316,4317,270,42.26,14316
4317,4318,374,41.25,14317
4318,4319,227,112.27000000000001,14318
4319,4320,72,41.25,14319
4320,4321,303,139.73999999999998,14320
4321,4322,259,99.56,14321
4322,4323,59,44.58,14322
4323,4324,230,16.98,14323
4324,4325,207,7.5,14324
4325,4326,86,22.5,14325
4326,4327,326,84.0,14326
4327,4328,374,76.46000000000001,14327
4328,4329,334,49.26,14328
4329,4330,369,80.1,14329
4330,4331,285,222.72,14330
4331,4332,133,29.58,14331
4332,4333,346,15.96,14332
4333,4334,175,114.5,14333
4334,4335,255,14.45,14334
4335,4336,285,83.89999999999999,14335
4336,4337,147,59.16,14336
4337,4338,291,161.53999999999996,14337
4338,4339,175,38.97,14338
4339,4340,106,30.0,14339
4340,4341,147,89.5,14340
4341,4342,298,9.95,14341
4342,4343,230,61.97,14342
4343,4344,84,93.36,14343
4344,4345,102,103.95,14344
4345,4346,263,7.470000000000001,14345
4346,4347,119,22.5,14346
4347,4348,27,115.35,14347
4348,4349,327,140.23,14348
4349,4350,91,25.0,14349
4350,4351,273,137.81,14350
4351,4352,207,9.95,14351
4352,4353,85,30.0,14352
4353,4354,206,50.980000000000004,14353
4354,4355,173,49.75,14354
4355,4356,55,101.71,14355
4356,4357,154,88.78,14356
4357,4358,328,65.78,14357
4358,4359,36,51.56,14358
4359,4360,311,144.20999999999998,14359
4360,4361,194,14.950000000000001,14360
4361,4362,355,135.71,14361
4362,4363,379,93.45000000000002,14362
4363,4364,256,104.67,14363
4364,4365,230,59.24,14364
4365,4366,193,60.71,14365
4366,4367,342,44.37,14366
4367,4368,138,46.38,14367
4368,4369,196,177.48,14368
4369,4370,398,49.48,14369
4370,4371,383,101.44,14370
4371,4372,260,22.5,14371
4372,4373,339,53.24,14372
4373,4374,304,17.98,14373
4374,4375,106,33.49,14374
4375,4376,166,27.75,14375
4376,4377,26,101.64,14376
4377,4378,257,32.980000000000004,14377
4378,4379,244,90.0,14378
4379,4380,233,102.56,14379
4380,4381,216,85.84,14380
4381,4382,52,81.15,14381
4382,4383,351,22.5,14382
4383,4384,212,6.0,14383
4384,4385,300,16.75,14384
4385,4386,72,37.5,14385
4386,4387,110,266.51,14386
4387,4388,261,132.95999999999998,14387
4388,4389,35,10.0,14388
4389,4390,37,123.41999999999999,14389
4390,4391,366,16.5,14390
4391,4392,223,56.75,14391
4392,4393,387,114.1,14392
4393,4394,149,53.87,14393
4394,4395,309,134.04,14394
4395,4396,58,105.72,14395
4396,4397,102,30.69,14396
4397,4398,388,85.83000000000001,14397
4398,4399,17,135.32999999999998,14398
4399,4400,296,67.45,14399
4400,4401,100,82.41,14400
4401,4402,363,172.26,14401
4402,4403,346,190.42,14402
4403,4404,355,75.67,14403
4404,4405,80,32.45,14404
4405,4406,11,106.19,14405
4406,4407,388,61.54,14406
4407,4408,399,71.48,14407
4408,4409,378,11.65,14408
4409,4410,340,128.51,14409
4410,4411,342,19.29,14410
4411,4412,100,69.75,14411
4412,4413,357,157.32,14412
4413,4414,87,145.18,14413
4414,4415,158,148.45999999999998,14414
4415,4416,347,86.61999999999999,14415
4416,4417,347,72.53,14416
4417,4418,268,51.56,14417
4418,4419,112,4.5,14418
4419,4420,291,27.78,14419
4420,4421,4,110.66000000000001,14420
4421,4422,92,80.23,14421
4422,4423,319,102.54,14422
4423,4424,198,26.98,14423
4424,4425,140,23.3,14424
4425,4426,271,120.62,14425
4426,4427,347,35.67,14426
4427,4428,1,2.5,14427
4428,4429,164,85.94,14428
4429,4430,128,13.47,14429
4430,4431,228,138.48999999999998,14430
4431,4432,79,61.45,14431
4432,4433,303,120.00999999999999,14432
4433,4434,333,114.37,14433
4434,4435,235,130.01,14434
4435,4436,262,8.97,14435
4436,4437,343,72.39,14436
4437,4438,4,46.730000000000004,14437
4438,4439,184,96.95,14438
4439,4440,250,92.58,14439
4440,4441,349,137.57,14440
4441,4442,390,180.4,14441
4442,4443,329,12.89,14442
4443,4444,68,35.25,14443
4444,4445,75,21.64,14444
4445,4446,383,44.96,14445
4446,4447,348,44.37,14446
4447,4448,262,67.03999999999999,14447
4448,4449,219,109.14999999999999,14448
4449,4450,197,17.6,14449
4450,4451,251,88.87,14450
4451,4452,349,129.85,14451
4452,4453,158,55.04,14452
4453,4454,325,176.95,14453
4454,4455,297,157.82,14454
4455,4456,311,65.52,14455
4456,4457,236,29.78,14456
4457,4458,167,32.57,14457
4458,4459,79,117.83,14458
4459,4460,200,97.65,14459
4460,4461,2,185.22000000000003,14460
4461,4462,30,95.5,14461
4462,4463,336,120.95,14462
4463,4464,345,37.9,14463
4464,4465,196,186.17000000000002,14464
4465,4466,237,53.96,14465
4466,4467,208,144.57999999999998,14466
4467,4468,189,17.96,14467
4468,4469,139,93.99,14468
4469,4470,102,61.0,14469
4470,4471,325,37.05,14470
4471,4472,12,100.96000000000001,14471
4472,4473,393,64.65,14472
4473,4474,260,73.94999999999999,14473
4474,4475,179,93.44,14474
4475,4476,85,25.0,14475
4476,4477,310,148.88,14476
4477,4478,138,134.29999999999998,14477
4478,4479,276,116.82,14478
4479,4480,274,58.449999999999996,14479
4480,4481,143,3.0,14480
4481,4482,202,27.89,14481
4482,4483,229,59.99,14482
4483,4484,364,135.07999999999998,14483
4484,4485,36,5.98,14484
4485,4486,185,37.72,14485
4486,4487,376,193.9,14486
4487,4488,335,181.32,14487
4488,4489,371,104.18,14488
4489,4490,38,67.5,14489
4490,4491,350,72.75,14490
4491,4492,80,103.17,14491
4492,4493,325,82.71,14492
4493,4494,388,18.75,14493
4494,4495,80,162.0,14494
4495,4496,317,53.06,14495
4496,4497,107,40.15,14496
4497,4498,179,108.75,14497
4498,4499,324,158.1,14498
4499,4500,123,126.11999999999999,14499
4500,4501,96,114.42999999999999,14500
4501,4502,15,52.29,14501
4502,4503,83,11.65,14502
4503,4504,391,112.97,14503
4504,4505,133,119.01,14504
4505,4506,355,72.0,14505
4506,4507,291,92.73,14506
4507,4508,261,21.3,14507
4508,4509,323,97.1,14508
4509,4510,7,126.25,14509
4510,4511,106,75.25,14510
4511,4512,186,43.96,14511
4512,4513,36,3.0,14512
4513,4514,308,66.64999999999999,14513
4514,4515,207,190.60999999999999,14514
4515,4516,103,68.98,14515
4516,4517,381,56.56,14516
4517,4518,118,139.75,14517
4518,4519,246,136.45,14518
4519,4520,320,85.5,14519
4520,4521,354,95.94999999999999,14520
4521,4522,255,91.54999999999998,14521
4522,4523,15,86.95,14522
4523,4524,278,67.45,14523
4524,4525,85,25.0,14524
4525,4526,231,98.64,14525
4526,4527,312,151.66,14526
4527,4528,397,70.84,14527
4528,4529,15,162.68999999999997,14528
4529,4530,89,127.07,14529
4530,4531,152,135.18,14530
4531,4532,40,20.0,14531
4532,4533,390,55.08,14532
4533,4534,337,18.75,14533
4534,4535,370,133.95,14534
4535,4536,338,133.61,14535
4536,4537,192,53.64,14536
4537,4538,219,97.3,14537
4538,4539,331,122.78999999999999,14538
4539,4540,276,206.42,14539
4540,4541,70,134.62,14540
4541,4542,25,17.5,14541
4542,4543,313,49.480000000000004,14542
4543,4544,387,126.7,14543
4544,4545,172,103.21,14544
4545,4546,399,8.0,14545
4546,4547,258,45.81,14546
4547,4548,383,96.44999999999999,14547
4548,4549,263,9.95,14548
4549,4550,206,100.31,14549
4550,4551,241,94.36,14550
4551,4552,129,12.89,14551
4552,4553,136,158.45,14552
4553,4554,92,141.7,14553
4554,4555,13,141.36,14554
4555,4556,39,130.72,14555
4556,4557,158,36.230000000000004,14556
4557,4558,147,12.5,14557
4558,4559,125,131.4,14558
4559,4560,381,96.64,14559
4560,4561,363,25.0,14560
4561,4562,97,45.4,14561
4562,4563,366,159.25,14562
4563,4564,125,131.06,14563
4564,4565,196,84.44,14564
4565,4566,80,116.57,14565
4566,4567,281,122.93,14566
4567,4568,108,147.39999999999998,14567
4568,4569,388,169.4,14568
4569,4570,179,57.480000000000004,14569
4570,4571,228,6.0,14570
4571,4572,46,81.75,14571
4572,4573,146,44.849999999999994,14572
4573,4574,130,90.32999999999998,14573
4574,4575,366,174.07,14574
4575,4576,223,65.08,14575
4576,4577,351,37.5,14576
4577,4578,123,127.14999999999999,14577
4578,4579,240,111.82,14578
4579,4580,214,27.75,14579
4580,4581,7,106.94999999999999,14580
4581,4582,197,115.82,14581
4582,4583,329,203.62,14582
4583,4584,307,176.29999999999998,14583
4584,4585,83,41.17,14584
4585,4586,288,46.87,14585
4586,4587,212,131.61,14586
4587,4588,338,22.5,14587
4588,4589,262,116.91,14588
4589,4590,79,77.5,14589
4590,4591,105,37.5,14590
4591,4592,303,77.0,14591
4592,4593,337,46.0,14592
4593,4594,271,24.5,14593
4594,4595,321,147.05,14594
4595,4596,91,62.58,14595
4596,4597,355,115.06,14596
4597,4598,350,11.65,14597
4598,4599,141,30.5,14598
4599,4600,119,95.82,14599
4600,4601,144,116.91,14600
4601,4602,89,55.17999999999999,14601
4602,4603,127,101.85,14602
4603,4604,46,6.0,14603
4604,4605,288,63.42999999999999,14604
4605,4606,196,143.52999999999997,14605
4606,4607,316,111.52,14606
4607,4608,86,37.5,14607
4608,4609,245,136.08,14608
4609,4610,269,30.0,14609
4610,4611,187,63.12,14610
4611,4612,3,37.5,14611
4612,4613,373,137.31,14612
4613,4614,318,68.85000000000001,14613
4614,4615,353,40.47,14614
4615,4616,70,50.5,14615
4616,4617,176,16.200000000000003,14616
4617,4618,158,144.68,14617
4618,4619,60,48.1,14618
4619,4620,67,94.13,14619
4620,4621,132,35.3,14620
4621,4622,44,67.22,14621
4622,4623,270,81.7,14622
4623,4624,172,27.88,14623
4624,4625,16,95.53999999999999,14624
4625,4626,185,124.32,14625
4626,4627,389,96.53,14626
4627,4628,16,5.98,14627
4628,4629,110,58.68,14628
4629,4630,246,40.83,14629
4630,4631,132,51.1,14630
4631,4632,400,53.96,14631
4632,4633,277,6.0,14632
4633,4634,393,116.85,14633
4634,4635,255,36.78,14634
4635,4636,291,55.42,14635
4636,4637,136,51.87,14636
4637,4638,356,44.96,14637
4638,4639,141,78.28,14638
4639,4640,72,29.3,14639
4640,4641,341,124.55000000000001,14640
4641,4642,202,71.81,14641
4642,4643,17,82.24000000000001,14642
4643,4644,137,6.0,14643
4644,4645,221,96.71000000000001,14644
4645,4646,392,154.5,14645
4646,4647,126,52.0,14646
4647,4648,167,29.58,14647
4648,4649,105,52.3,14648
4649,4650,268,116.2,14649
4650,4651,88,46.25,14650
4651,4652,176,94.53,14651
4652,4653,76,96.73999999999998,14652
4653,4654,52,130.59,14653
4654,4655,204,51.26,14654
4655,4656,21,145.63,14655
4656,4657,195,133.5,14656
4657,4658,32,68.3,14657
4658,4659,221,86.96000000000001,14658
4659,4660,396,91.38999999999999,14659
4660,4661,117,74.95,14660
4661,4662,129,19.46,14661
4662,4663,137,60.39,14662
4663,4664,9,105.00999999999999,14663
4664,4665,44,18.990000000000002,14664
4665,4666,158,44.75,14665
4666,4667,18,102.44,14666
4667,4668,242,63.5,14667
4668,4669,369,81.75,14668
4669,4670,58,34.3,14669
4670,4671,125,176.82,14670
4671,4672,74,116.33000000000001,14671
4672,4673,93,51.83,14672
4673,4674,29,67.4,14673
4674,4675,16,83.65,14674
4675,4676,360,27.75,14675
4676,4677,186,59.5,14676
4677,4678,373,39.56,14677
4678,4679,298,70.99000000000001,14678
4679,4680,79,49.33,14679
4680,4681,334,29.849999999999998,14680
4681,4682,101,44.75,14681
4682,4683,52,36.879999999999995,14682
4683,4684,122,114.38999999999999,14683
4684,4685,213,61.989999999999995,14684
4685,4686,60,45.2,14685
4686,4687,130,167.7,14686
4687,4688,88,46.6,14687
4688,4689,12,35.07,14688
4689,4690,126,34.96,14689
4690,4691,335,9.25,14690
4691,4692,92,35.8,14691
4692,4693,106,26.5,14692
4693,4694,351,154.6,14693
4694,4695,134,119.44999999999999,14694
4695,4696,38,65.11,14695
4696,4697,251,164.46999999999997,14696
4697,4698,329,9.95,14697
4698,4699,57,112.94999999999999,14698
4699,4700,140,94.23,14699
4700,4701,346,59.45,14700
4701,4702,52,94.94999999999999,14701
4702,4703,158,15.0,14702
4703,4704,170,114.5,14703
4704,4705,305,18.96,14704
4705,4706,170,23.75,14705
4706,4707,300,19.5,14706
4707,4708,196,209.57999999999998,14707
4708,4709,9,156.70999999999998,14708
4709,4710,365,35.25,14709
4710,4711,318,133.12,14710
4711,4712,6,15.0,14711
4712,4713,386,103.94999999999999,14712
4713,4714,146,62.24,14713
4714,4715,325,131.14,14714
4715,4716,352,103.5,14715
4716,4717,21,59.21,14716
4717,4718,7,132.85,14717
4718,4719,1,129.54999999999998,14718
4719,4720,224,13.200000000000001,14719
4720,4721,216,220.85999999999999,14720
4721,4722,107,106.5,14721
4722,4723,361,51.22,14722
4723,4724,251,59.16,14723
4724,4725,198,159.83999999999997,14724
4725,4726,387,5.0,14725
4726,4727,198,192.78,14726
4727,4728,185,100.63,14727
4728,4729,360,44.75,14728
4729,4730,289,44.37,14729
4730,4731,217,138.49,14730
4731,4732,9,52.45,14731
4732,4733,92,55.589999999999996,14732
4733,4734,330,128.28,14733
4734,4735,177,64.43,14734
4735,4736,255,55.269999999999996,14735
4736,4737,367,100.82,14736
4737,4738,135,44.37,14737
4738,4739,391,84.88,14738
4739,4740,115,102.85000000000001,14739
4740,4741,286,53.67,14740
4741,4742,241,121.48,14741
4742,4743,179,64.45,14742
4743,4744,378,86.25,14743
4744,4745,267,58.81,14744
4745,4746,284,70.06,14745
4746,4747,60,76.13,14746
4747,4748,211,80.75,14747
4748,4749,98,68.7,14748
4749,4750,364,126.69999999999999,14749
4750,4751,394,126.08,14750
4751,4752,319,80.56,14751
4752,4753,247,82.51,14752
4753,4754,262,48.28,14753
4754,4755,350,14.79,14754
4755,4756,162,60.57,14755
4756,4757,110,48.769999999999996,14756
4757,4758,76,39.79,14757
4758,4759,181,76.24000000000001,14758
4759,4760,112,57.0,14759
4760,4761,219,106.45,14760
4761,4762,289,191.54,14761
4762,4763,130,158.81,14762
4763,4764,254,69.41999999999999,14763
4764,4765,124,129.8,14764
4765,4766,344,67.19999999999999,14765
4766,4767,140,18.490000000000002,14766
4767,4768,323,37.9,14767
4768,4769,280,119.37,14768
4769,4770,109,44.93,14769
4770,4771,377,42.4,14770
4771,4772,221,134.0,14771
4772,4773,259,158.2,14772
4773,4774,30,90.9,14773
4774,4775,134,25.5,14774
4775,4776,337,56.74,14775
4776,4777,193,40.45,14776
4777,4778,117,75.75,14777
4778,4779,243,9.95,14778
4779,4780,96,113.05,14779
4780,4781,96,64.48,14780
4781,4782,196,25.39,14781
4782,4783,46,172.51999999999998,14782
4783,4784,354,18.75,14783
4784,4785,224,50.25,14784
4785,4786,171,123.74,14785
4786,4787,396,51.97,14786
4787,4788,44,62.3,14787
4788,4789,285,105.96000000000001,14788
4789,4790,3,14.79,14789
4790,4791,275,88.39999999999999,14790
4791,4792,336,44.79,14791
4792,4793,316,63.07,14792
4793,4794,352,15.0,14793
4794,4795,329,124.89,14794
4795,4796,172,130.29,14795
4796,4797,388,147.14,14796
4797,4798,206,44.37,14797
4798,4799,155,35.980000000000004,14798
4799,4800,231,61.75,14799
4800,4801,399,156.48000000000002,14800
4801,4802,9,51.56,14801
4802,4803,105,18.75,14802
4803,4804,351,61.6,14803
4804,4805,380,175.62,14804
4805,4806,36,120.75,14805
4806,4807,272,92.91999999999999,14806
4807,4808,161,150.43,14807
4808,4809,378,40.0,14808
4809,4810,260,131.1,14809
4810,4811,145,74.37,14810
4811,4812,234,223.29,14811
4812,4813,219,136.2,14812
4813,4814,32,95.37,14813
4814,4815,327,138.06,14814
4815,4816,170,131.28,14815
4816,4817,195,94.52000000000001,14816
4817,4818,41,108.25,14817
4818,4819,96,109.71000000000001,14818
4819,4820,51,38.09,14819
4820,4821,131,29.849999999999998,14820
4821,4822,180,139.25,14821
4822,4823,354,141.59,14822
4823,4824,360,73.67,14823
4824,4825,163,30.0,14824
4825,4826,122,50.7,14825
4826,4827,147,232.95,14826
4827,4828,46,183.75,14827
4828,4829,367,50.0,14828
4829,4830,44,65.78,14829
4830,4831,48,7.5,14830
4831,4832,359,84.0,14831
4832,4833,371,66.66,14832
4833,4834,362,20.98,14833
4834,4835,167,124.08,14834
4835,4836,15,2.99,14835
4836,4837,82,73.15,14836
4837,4838,97,99.88,14837
4838,4839,373,111.94999999999999,14838
4839,4840,399,114.42,14839
4840,4841,3,43.75,14840
4841,4842,113,90.8,14841
4842,4843,75,157.65,14842
4843,4844,153,139.10999999999999,14843
4844,4845,317,214.47,14844
4845,4846,212,34.95,14845
4846,4847,348,42.410000000000004,14846
4847,4848,64,114.03,14847
4848,4849,13,69.64999999999999,14848
4849,4850,16,13.49,14849
4850,4851,78,148.29000000000002,14850
4851,4852,322,109.55000000000001,14851
4852,4853,231,126.56,14852
4853,4854,252,92.57,14853
4854,4855,193,29.98,14854
4855,4856,102,73.74000000000001,14855
4856,4857,297,44.64,14856
4857,4858,102,112.58999999999999,14857
4858,4859,54,41.25,14858
4859,4860,35,73.94999999999999,14859
4860,4861,214,29.189999999999998,14860
4861,4862,277,105.75999999999999,14861
4862,4863,397,61.46,14862
4863,4864,188,78.12,14863
4864,4865,354,80.25,14864
4865,4866,44,56.75,14865
4866,4867,115,26.96,14866
4867,4868,348,129.22,14867
4868,4869,354,132.67000000000002,14868
4869,4870,177,20.25,14869
4870,4871,373,20.75,14870
4871,4872,294,110.78,14871
4872,4873,162,107.94999999999999,14872
4873,4874,69,46.28999999999999,14873
4874,4875,247,71.92,14874
4875,4876,33,106.50999999999999,14875
4876,4877,396,58.25,14876
4877,4878,146,2.49,14877
4878,4879,140,90.19999999999999,14878
4879,4880,160,15.0,14879
4880,4881,239,74.71000000000001,14880
4881,4882,383,105.03,14881
4882,4883,11,71.66,14882
4883,4884,249,158.11,14883
4884,4885,229,119.42,14884
4885,4886,79,42.11,14885
4886,4887,262,180.66,14886
4887,4888,268,157.0,14887
4888,4889,302,131.95,14888
4889,4890,248,107.81,14889
4890,4891,222,9.0,14890
4891,4892,139,84.65,14891
4892,4893,381,61.72,14892
4893,4894,54,58.72,14893
4894,4895,356,11.65,14894
4895,4896,35,37.84,14895
4896,4897,173,82.19999999999999,14896
4897,4898,207,44.58,14897
4898,4899,298,140.57,14898
4899,4900,167,38.67,14899
4900,4901,317,77.4,14900
4901,4902,381,86.83999999999999,14901
4902,4903,114,22.5,14902
4903,4904,395,67.24,14903
4904,4905,97,37.5,14904
4905,4906,338,7.5,14905
4906,4907,367,39.95,14906
4907,4908,20,152.42,14907
4908,4909,40,20.98,14908
4909,4910,394,89.01,14909
4910,4911,268,47.92,14910
4911,4912,30,192.73,14911
4912,4913,45,138.72,14912
4913,4914,47,114.0,14913
4914,4915,386,74.37,14914
4915,4916,86,55.37,14915
4916,4917,294,50.39,14916
4917,4918,322,61.75,14917
4918,4919,161,75.22,14918
4919,4920,390,63.14,14919
4920,4921,220,13.5,14920
4921,4922,14,92.69999999999999,14921
4922,4923,375,8.95,14922
4923,4924,382,94.03,14923
4924,4925,17,11.65,14924
4925,4926,25,108.6,14925
4926,4927,190,68.75,14926
4927,4928,160,111.59,14927
4928,4929,251,95.07,14928
4929,4930,337,44.75,14929
4930,4931,24,23.3,14930
4931,4932,371,173.85999999999999,14931
4932,4933,212,101.16,14932
4933,4934,281,111.29999999999998,14933
4934,4935,134,30.35,14934
4935,4936,60,23.78,14935
4936,4937,357,132.09,14936
4937,4938,129,15.0,14937
4938,4939,168,40.36,14938
4939,4940,87,39.870000000000005,14939
4940,4941,347,172.4,14940
4941,4942,294,74.61,14941
4942,4943,108,73.85,14942
4943,4944,333,119.1,14943
4944,4945,383,1.5,14944
4945,4946,112,6.0,14945
4946,4947,271,71.37,14946
4947,4948,195,65.75,14947
4948,4949,134,14.79,14948
4949,4950,375,145.41,14949
4950,4951,138,28.29,14950
4951,4952,72,31.47,14951
4952,4953,291,145.41,14952
4953,4954,302,79.95,14953
4954,4955,141,133.57999999999998,14954
4955,4956,289,74.3,14955
4956,4957,56,22.29,14956
4957,4958,92,47.48,14957
4958,4959,181,203.06,14958
4959,4960,378,30.0,14959
4960,4961,339,20.450000000000003,14960
4961,4962,129,78.28,14961
4962,4963,256,8.95,14962
4963,4964,278,79.97,14963
4964,4965,154,38.75,14964
4965,4966,364,121.53999999999999,14965
4966,4967,347,69.38,14966
4967,4968,118,37.25,14967
4968,4969,305,117.34,14968
4969,4970,317,121.0,14969
4970,4971,254,17.6,14970
4971,4972,334,85.45,14971
4972,4973,278,59.16,14972
4973,4974,236,208.46,14973
4974,4975,128,51.56,14974
4975,4976,345,95.38,14975
4976,4977,36,118.16,14976
4977,4978,283,105.64,14977
4978,4979,319,103.73,14978
4979,4980,237,52.37,14979
4980,4981,317,36.849999999999994,14980
4981,4982,170,15.0,14981
4982,4983,60,19.6,14982
4983,4984,282,44.37,14983
4984,4985,264,46.09,14984
4985,4986,120,14.950000000000001,14985
4986,4987,133,73.44999999999999,14986
4987,4988,179,24.72,14987
4988,4989,394,68.21000000000001,14988
4989,4990,308,60.0,14989
4990,4991,361,96.08,14990
4991,4992,202,22.450000000000003,14991
4992,4993,394,23.8,14992
4993,4994,191,65.73,14993
4994,4995,13,37.5,14994
4995,4996,52,95.72,14995
4996,4997,181,129.59000000000003,14996
4997,4998,295,28.490000000000002,14997
4998,4999,163,205.36,14998
4999,5000,126,30.0,14999
5000,5001,108,32.45,15000
5001,5002,142,93.91,15001
